delta,noise_sigma,seed,gwr_bandwidth,mgwr_bw_intercept,mgwr_bw_x1,mgwr_bw_x2,mgwr_bw_x3,mgwr_error,initial_ari,refined_ari,initial_boundary_f1,refined_boundary_f1,initial_boundary_edges,refined_boundary_edges,refinement_iterations,refinement_stop,gwr_fit_rmse,mgwr_fit_rmse,grgwr_fit_rmse,oracle_fit_rmse,gwr_coef_rmse,mgwr_coef_rmse,grgwr_coef_rmse,oracle_coef_rmse,gwr_jump_ratio,mgwr_jump_ratio,grgwr_jump_ratio,oracle_jump_ratio,gr_minus_gwr_fit_rmse,gr_minus_mgwr_fit_rmse,gr_minus_gwr_coef_rmse,gr_minus_mgwr_coef_rmse,gr_fit_better_than_gwr,gr_fit_better_than_mgwr,gr_coef_better_than_gwr,gr_coef_better_than_mgwr,runtime_gwr_seconds,runtime_gr_after_pilot_seconds,runtime_gr_total_seconds,runtime_mgwr_seconds,runtime_oracle_seconds,scenario,source_file
1.5,2.0,20300043,169,193.0,137.0,86.0,131.0,,0.7225752210134866,0.8208505600675066,0.017391304347826,0.3275862068965516,117,119,3,no_label_changes,0.740329889122027,0.7204801763472766,0.7169261305198225,0.7128934146998362,0.1546292463894971,0.1528237029083724,0.1626413176114214,0.0513013049165888,0.133686061233485,0.1714432643300733,0.4050592156119956,1.0759345290947109,-0.0234037586022045,-0.0035540458274541,0.0080120712219242,0.0098176147030489,1,1,0,0,1.5344471319999968,0.4949008730000059,2.029348005000003,24.25090671000001,0.0706990789999792,high_noise_failure,mc_high_noise_failure_chunk04.csv
1.5,2.0,20300044,167,356.0,61.0,188.0,206.0,,0.771370295056644,0.8834138672375319,0.2938775510204081,0.4297520661157025,132,129,5,no_label_changes,0.7596794584256497,0.7386502315221837,0.7485343235383464,0.7577888839598682,0.1746200637382063,0.17363015100507,0.1332904048640071,0.0560589138566398,0.1165813174519759,0.1520520007794311,0.4423274246565401,0.9400553572899774,-0.0111451348873032,0.0098840920161626,-0.0413296588741992,-0.0403397461410629,1,0,1,1,1.5313148219999846,0.7598712840000132,2.291186105999998,24.762924757000008,0.0702001289999998,high_noise_failure,mc_high_noise_failure_chunk04.csv
1.5,2.0,20300045,132,622.0,85.0,50.0,115.0,,0.7990193024027673,0.8061111155761217,0.5263157894736842,0.5086206896551724,115,119,2,no_label_changes,0.728634100279012,0.6913375201209496,0.7229019871634909,0.7256224374537935,0.156051988725244,0.1637108989436536,0.1476592159329503,0.0688961738677519,0.1462896415442219,0.2149417278896108,0.539359445124385,0.9606726258855626,-0.0057321131155211,0.0315644670425412,-0.0083927727922936,-0.0160516830107033,1,0,1,1,1.4381488370000284,0.373425520000012,1.8115743570000404,24.61929993900003,0.0706958019999888,high_noise_failure,mc_high_noise_failure_chunk04.csv
1.5,2.0,20300046,239,624.0,149.0,276.0,247.0,,0.608027420728598,0.6663729033297374,0.0869565217391304,0.2835249042145593,140,148,3,no_label_changes,0.7739723679181516,0.7713531986790989,0.7614693098893106,0.7521526308576918,0.1585734210434347,0.1543253626523525,0.168464375152932,0.0385255761680358,0.1079484663667635,0.1116352986606923,0.3082735142063991,1.011455967338512,-0.0125030580288409,-0.0098838887897882,0.0098909541094973,0.0141390125005795,1,1,0,0,1.4658089750000158,0.5460360209999635,2.01184499599998,18.444496334000007,0.0736119349999739,high_noise_failure,mc_high_noise_failure_chunk04.csv
1.5,2.0,20300047,188,624.0,101.0,214.0,200.0,,0.7391631931051139,0.8078283218168207,0.1411764705882353,0.3684210526315789,142,153,4,no_label_changes,0.7886731564432953,0.7811120792248059,0.7754469559427137,0.7718157250737384,0.1777042207670105,0.1776508489655023,0.1507484738551184,0.0630269030350843,0.1064434996509297,0.1152230085820335,0.3847214861932497,0.9525407549884984,-0.0132262005005815,-0.0056651232820921,-0.0269557469118921,-0.0269023751103839,1,1,1,1,1.4191331369999602,0.6836924739999972,2.102825610999957,23.97058195900001,0.0703216800000063,high_noise_failure,mc_high_noise_failure_chunk04.csv
1.5,2.0,20300048,209,624.0,117.0,176.0,310.0,,0.7740943518189805,0.80709821135568,0.2248062015503876,0.3396226415094339,145,152,4,no_label_changes,0.7589878292416873,0.7546506626515104,0.7349873797262788,0.7421093286191218,0.1364045591076729,0.1380940013334259,0.1315987652222533,0.0424875994228977,0.1428614196285082,0.1508022372288948,0.4044856640745663,1.063499253809553,-0.0240004495154084,-0.0196632829252315,-0.0048057938854196,-0.0064952361111726,1,1,1,1,1.4905639049999877,0.6583632329999887,2.1489271379999764,18.66991163800003,0.07004399799996,high_noise_failure,mc_high_noise_failure_chunk04.csv
1.5,2.0,20300049,202,624.0,80.0,163.0,152.0,,0.6956741394784541,0.817131090175208,0.1078838174273858,0.3127572016460905,128,130,7,no_label_changes,0.7534999965827768,0.7333407840396965,0.7286465079664133,0.7234095139095864,0.1608189134139448,0.1563155275667817,0.1689572724923327,0.0544135661597528,0.1183835543526731,0.1385833326707954,0.3557521439672588,1.01819535282909,-0.0248534886163634,-0.0046942760732832,0.0081383590783879,0.012641744925551,1,1,0,0,1.5654949649999708,1.029672741000013,2.595167705999984,19.200943655000003,0.0705534879999731,high_noise_failure,mc_high_noise_failure_chunk04.csv
1.5,2.0,20300050,143,624.0,121.0,160.0,87.0,,0.7258855660416998,0.8263199169551549,0.2281368821292775,0.5239852398523984,150,158,4,global_objective_guard_rejected_sweep,0.7360492153789755,0.7253591896975693,0.7233757257027355,0.7191195257300989,0.1551080203243251,0.1567554657703992,0.1387456036101059,0.0701158145003655,0.156513735520335,0.1890100166578911,0.6858425317265165,1.1394858407871922,-0.01267348967624,-0.0019834639948338,-0.0163624167142192,-0.0180098621602933,1,1,1,1,2.0949936829999984,0.4828103199999987,2.577804002999997,17.137424307999993,0.0440804600000035,high_noise_failure,mc_high_noise_failure_chunk05.csv
1.5,2.0,20300051,186,186.0,159.0,238.0,198.0,,0.4511321255959769,0.6051489428223562,0.0,0.0588235294117647,144,159,7,no_label_changes,0.765230360172508,0.768649359946712,0.7582789808331507,0.7500283411537497,0.1727698367993952,0.1790283271025216,0.1968993692783038,0.0599906374575377,0.1154778811369344,0.1041862147434576,0.0686767968905072,0.9795276084281044,-0.0069513793393573,-0.0103703791135613,0.0241295324789086,0.0178710421757821,1,1,0,0,1.1353649590000003,0.7156749420000068,1.8510399010000071,13.567047697000008,0.0412897099999867,high_noise_failure,mc_high_noise_failure_chunk05.csv
1.5,2.0,20300052,164,224.0,111.0,100.0,190.0,,0.7997665701932033,0.8470636340940101,0.1680672268907563,0.3206751054852321,125,124,3,no_label_changes,0.761527323488075,0.7454666311206355,0.7308797246679808,0.735690188804515,0.1608806048365494,0.1603073037222543,0.1419903794471959,0.0484986868593863,0.1384603468020555,0.151298427089247,0.3986090996412836,1.0295672907808016,-0.0306475988200941,-0.0145869064526547,-0.0188902253893535,-0.0183169242750584,1,1,1,1,1.0199062519999984,0.3128664179999987,1.332772669999997,17.347699405,0.0411091360000028,high_noise_failure,mc_high_noise_failure_chunk05.csv
1.5,2.0,20300053,203,577.0,175.0,86.0,172.0,,0.7074764774632961,0.8131663802886454,0.0334728033472803,0.2583333333333333,126,127,4,global_objective_guard_rejected_sweep,0.7642735093427573,0.7464976476244939,0.7410949155664462,0.7491307415860179,0.1615222471851841,0.1593775468879649,0.1742565136280858,0.0471384054865772,0.1234335038652108,0.1547338203331136,0.2968518330729277,1.0286082951680982,-0.023178593776311,-0.0054027320580476,0.0127342664429017,0.0148789667401209,1,1,0,0,1.0609269690000076,0.4258537169999954,1.486780686000003,18.140109812999995,0.0412281890000088,high_noise_failure,mc_high_noise_failure_chunk05.csv
1.5,2.0,20300054,157,624.0,157.0,85.0,227.0,,0.7097104482385813,0.8197776771200208,0.05,0.3445378151260504,127,125,5,global_objective_guard_rejected_sweep,0.7361254268807801,0.7358600444150981,0.7375811590280231,0.7417848154913441,0.1682068549543017,0.1716478820375443,0.1634247269400542,0.0748769143086556,0.1279027602635418,0.1354855247480636,0.3763227253069169,0.9774831101233356,0.001455732147243,0.001721114612925,-0.0047821280142475,-0.0082231550974901,0,0,1,1,1.0653825299999935,0.5195336669999904,1.584916196999984,17.313834736000018,0.0413702619999867,high_noise_failure,mc_high_noise_failure_chunk05.csv
1.5,2.0,20300055,205,582.0,152.0,198.0,197.0,,0.6900426228304921,0.7248486041023646,0.2532751091703057,0.2689075630252101,116,125,2,no_label_changes,0.7488305221623052,0.7498471407568486,0.7329362345150832,0.7358778482726736,0.1506013376677335,0.1500359068799248,0.1908049103758714,0.042050921293446,0.1226523683226905,0.1185319466628764,0.3206165047871788,1.0131258454991598,-0.015894287647222,-0.0169109062417653,0.0402035727081379,0.0407690034959466,1,1,0,0,1.074584026000025,0.2384602699999902,1.3130442960000153,13.286041273999984,0.0414968999999985,high_noise_failure,mc_high_noise_failure_chunk05.csv
1.5,2.0,20300056,145,565.0,156.0,136.0,163.0,,0.8090771680001292,0.8781483303774805,0.4137931034482758,0.547008547008547,119,121,4,no_label_changes,0.7360627977231753,0.7472526853988473,0.730817627931982,0.7261571969011136,0.1719844198003208,0.1734578279479996,0.1350677899464598,0.0701998423630375,0.137820678606869,0.1306091493789266,0.5927194176676487,0.9651398101433382,-0.0052451697911932,-0.0164350574668652,-0.0369166298538609,-0.0383900380015397,1,1,1,1,1.0928795349999805,0.3760280649999856,1.468907599999966,13.291987235999985,0.0412042490000033,high_noise_failure,mc_high_noise_failure_chunk05.csv
1.5,2.0,20300057,192,620.0,107.0,243.0,152.0,,0.5792676121878028,0.7524328832379983,0.20817843866171,0.5808823529411764,156,159,6,no_label_changes,0.7887477347211148,0.779375033131735,0.7650180106829948,0.7575063408997527,0.1626784295384409,0.1642237917749613,0.1630691006798091,0.0460564999998952,0.1211335731683127,0.1444396001582467,0.6884798095307878,0.9949068319447804,-0.02372972403812,-0.0143570224487401,0.0003906711413682,-0.0011546910951521,1,1,0,1,1.0262488070000018,0.6002545180000141,1.6265033250000158,17.570835252999984,0.0419866229999854,high_noise_failure,mc_high_noise_failure_chunk05.csv
1.5,2.0,20300058,176,624.0,136.0,87.0,131.0,,0.8254126948950201,0.9161293722493844,0.2307692307692307,0.6129032258064516,121,135,4,no_label_changes,0.7529691110817858,0.7336351278210866,0.7124363586183091,0.7291737570899358,0.1562327930056258,0.1540876090874356,0.1065322495015937,0.0398351767967391,0.1231787166876036,0.1626162470722963,0.7510519879799886,0.9916462261521312,-0.0405327524634766,-0.0211987692027775,-0.049700543504032,-0.0475553595858418,1,1,1,1,1.027984788000026,0.3865317560000108,1.414516544000037,17.515034595000003,0.0414616200000068,high_noise_failure,mc_high_noise_failure_chunk05.csv
1.5,2.0,20300059,156,624.0,96.0,129.0,111.0,,0.7403607289064081,0.8318590884873308,0.0884955752212389,0.3304347826086957,113,117,3,no_label_changes,0.7483555870727295,0.7331306832486609,0.741666705366058,0.7333893015050483,0.153681122738622,0.1533349676039863,0.1579098209895926,0.0489139290833637,0.1377169730193382,0.1785296503663432,0.3564666690098754,1.015159556258956,-0.0066888817066714,0.0085360221173971,0.0042286982509705,0.0045748533856062,1,0,0,0,1.0001889289999897,0.3010422139999775,1.301231142999967,17.198190571999987,0.0417931499999895,high_noise_failure,mc_high_noise_failure_chunk05.csv
1.5,2.0,20300060,186,603.0,166.0,131.0,169.0,,0.8283730874889437,0.8681788189457917,0.2978723404255319,0.5583333333333333,122,127,2,no_label_changes,0.7467060909173366,0.7440484037949135,0.7205022880815095,0.7239850721245724,0.1510388864128883,0.1522210283736143,0.1166206435271492,0.0404058187987856,0.1153706503811513,0.1345527022244604,0.6608463817996157,1.010505356817701,-0.0262038028358271,-0.023546115713404,-0.034418242885739,-0.035600384846465,1,1,1,1,2.7043392249999982,0.3812271870000003,3.0855664119999986,21.924880406000007,0.0678412769999994,high_noise_failure,mc_high_noise_failure_chunk06.csv
1.5,2.0,20300061,194,623.0,146.0,146.0,119.0,,0.860181158735861,0.9308594406726846,0.2956521739130434,0.6160337552742616,117,124,3,no_label_changes,0.7915284645889512,0.7791868583957723,0.7701794353761138,0.7770118401597472,0.1847488160354491,0.1803138730393614,0.1223650295291286,0.0684324114198424,0.1083547858389762,0.1336320904107596,0.6069726912361685,0.9475371527570904,-0.0213490292128374,-0.0090074230196585,-0.0623837865063205,-0.0579488435102328,1,1,1,1,1.380063531999994,0.4759886289999997,1.8560521609999936,21.659354455,0.0652617370000001,high_noise_failure,mc_high_noise_failure_chunk06.csv
1.5,2.0,20300062,230,624.0,194.0,199.0,230.0,,0.7782050008322501,0.8930432236829577,0.2689075630252101,0.576271186440678,125,123,4,no_label_changes,0.8073193599575892,0.8093968204754091,0.7839702839524424,0.7852069727546659,0.178360469365209,0.1790909518839624,0.114646815804943,0.0666641870325541,0.1042928771075014,0.0961035618087476,0.5536834929118284,0.8674473801111509,-0.0233490760051467,-0.0254265365229666,-0.063713653560266,-0.0644441360790194,1,1,1,1,1.3901660309999926,0.6070862149999954,1.997252245999988,16.679732025000007,0.0643234430000063,high_noise_failure,mc_high_noise_failure_chunk06.csv
1.5,2.0,20300063,176,624.0,134.0,173.0,269.0,,0.838354822497392,0.9489864660355368,0.1864406779661017,0.6638297872340425,123,122,4,no_label_changes,0.709341571328925,0.7137474320337198,0.6801970741031116,0.6869891272394624,0.1564096657051844,0.1584281172339853,0.0985309355900455,0.0622085878565124,0.1267874160850153,0.1181729639842506,0.7540222613709562,1.016635578065168,-0.0291444972258133,-0.0335503579306082,-0.0578787301151388,-0.0598971816439397,1,1,1,1,1.300809333999993,0.5766040879999963,1.8774134219999892,16.853656111000006,0.0639180869999904,high_noise_failure,mc_high_noise_failure_chunk06.csv
1.5,2.0,20300064,172,624.0,89.0,191.0,170.0,,0.6402134135642714,0.7935719046738043,0.2151394422310757,0.392156862745098,138,142,8,no_label_changes,0.7507607218500588,0.7409179753514247,0.7245166710648002,0.728761627325639,0.145125187746888,0.140582171822126,0.1568053510628976,0.0455147788964626,0.1379239314938417,0.171193700785644,0.5416003520430583,1.0638105320693303,-0.0262440507852586,-0.0164013042866244,0.0116801633160095,0.0162231792407715,1,1,0,0,1.2748602849999884,1.145951076000017,2.420811361000005,22.007632962,0.0643396609999911,high_noise_failure,mc_high_noise_failure_chunk06.csv
1.5,2.0,20300065,174,624.0,89.0,206.0,273.0,,0.7727306357844868,0.8489680568770249,0.2136752136752137,0.4489795918367347,121,132,4,no_label_changes,0.791558488318721,0.7887018127843072,0.7749029940581739,0.7687081454446317,0.1608500561689156,0.158867600541473,0.1438094872581024,0.0651508601419941,0.1116166992820626,0.1328867277503595,0.5117731704557379,0.9976111910717768,-0.0166554942605471,-0.0137988187261333,-0.0170405689108132,-0.0150581132833706,1,1,1,1,1.413675588999979,0.597723445000014,2.011399033999993,27.843997770000016,0.0641934250000133,high_noise_failure,mc_high_noise_failure_chunk06.csv
1.5,2.0,20300066,176,378.0,37.0,101.0,286.0,,0.743037050908882,0.8396469598982237,0.1525423728813559,0.5833333333333334,123,127,7,no_label_changes,0.717207254797862,0.6585793626646809,0.6942084526242305,0.6919335421776706,0.1489126232852346,0.1679525519144135,0.1423320177920511,0.0656427651380256,0.1414907295083887,0.2613613085300056,0.7191578930352993,1.105899965368356,-0.0229988021736314,0.0356290899595496,-0.0065806054931835,-0.0256205341223624,1,0,1,1,1.2790674600000216,0.9541267170000084,2.23319417700003,26.87543651200002,0.0636757640000098,high_noise_failure,mc_high_noise_failure_chunk06.csv
1.5,2.0,20300067,184,622.0,191.0,136.0,240.0,,0.7794636914272138,0.8396992827040467,0.3809523809523809,0.4453781512605042,118,125,6,no_label_changes,0.75920864058086,0.7676656693441187,0.7348733172577468,0.7456298275580004,0.1598529112273918,0.1666168850607512,0.1371786973849217,0.0498876387722521,0.1258437894535816,0.1104876516171477,0.5061389298480695,0.9178031641332484,-0.0243353233231131,-0.0327923520863718,-0.02267421384247,-0.0294381876758295,1,1,1,1,1.288043459999983,0.806977264000011,2.095020723999994,16.77325678400001,0.0643400019999944,high_noise_failure,mc_high_noise_failure_chunk06.csv
1.5,2.0,20300068,225,624.0,71.0,202.0,152.0,,0.7717631268807311,0.8607302129175041,0.4279475982532751,0.396551724137931,116,119,4,global_objective_guard_rejected_sweep,0.7430022472555421,0.7215315270726201,0.7117294032974563,0.7209378824621093,0.171757117507235,0.1693098665608121,0.1447053628914742,0.0566864397983721,0.1035615254546126,0.1344021117768156,0.441665231431033,0.9857971514209488,-0.0312728439580858,-0.0098021237751638,-0.0270517546157607,-0.0246045036693378,1,1,1,1,1.305118096000001,0.6411138680000192,1.9462319640000203,26.84796862099998,0.0634473979999938,high_noise_failure,mc_high_noise_failure_chunk06.csv
1.5,2.0,20300069,196,537.0,172.0,223.0,167.0,,0.6164456852400967,0.7331648859310091,0.0178571428571428,0.2510121457489878,111,134,10,no_label_changes,0.7561136831289971,0.7584395318182293,0.7374241621870393,0.7291506913646664,0.1559383824385976,0.1576562565831155,0.2020556906035709,0.066918375224838,0.1296356418700004,0.1282536502522168,0.3455216456869903,1.129993121266788,-0.0186895209419577,-0.0210153696311899,0.0461173081649733,0.0443994340204553,1,1,0,0,1.2919161730000042,1.3539999150000313,2.6459160880000354,16.80528534800004,0.0642055750000167,high_noise_failure,mc_high_noise_failure_chunk06.csv
1.5,2.0,20300070,175,616.0,89.0,190.0,233.0,,0.6891672946308848,0.7202120985419536,0.043859649122807,0.1157024793388429,115,129,4,global_objective_guard_rejected_sweep,0.7371580595718408,0.7359491444541472,0.7278755232508455,0.7401983193137052,0.1629156922528582,0.1667408349297743,0.2152665955238549,0.0928002845369488,0.1479235715321322,0.1577583912559901,0.179539743278016,1.129493243042468,-0.0092825363209952,-0.0080736212033016,0.0523509032709966,0.0485257605940805,1,1,0,0,2.855834945999959,0.7618726809999998,3.617707626999959,19.008520433,0.0773236050000036,high_noise_failure,mc_high_noise_failure_chunk07.csv
1.5,2.0,20300071,177,624.0,114.0,101.0,237.0,,0.8410292204976076,0.9419393990777498,0.2943722943722944,0.6835443037974683,118,124,3,no_label_changes,0.724014572802527,0.7145370112506996,0.6949832348816537,0.706219633777291,0.1524476852711578,0.1513720533891411,0.1287001344575373,0.0741310035002554,0.130601110284739,0.1550835670508534,0.7731318048946142,1.082818787831947,-0.0290313379208733,-0.0195537763690458,-0.0237475508136204,-0.0226719189316038,1,1,1,1,1.5675934589999656,0.5738461349999966,2.141439593999962,24.751540798000008,0.0772978169999873,high_noise_failure,mc_high_noise_failure_chunk07.csv
1.5,2.0,20300072,174,620.0,123.0,189.0,151.0,,0.8128956080852746,0.8599321393476341,0.2566371681415929,0.4166666666666667,113,127,5,no_label_changes,0.74021577349997,0.7405632413343439,0.7068209742921028,0.7146700239537965,0.1525770706545636,0.1485746323291421,0.1602314463027847,0.0646553179245619,0.1298252463529476,0.1336552721506342,0.4511566559965557,1.042173646226375,-0.0333947992078672,-0.0337422670422411,0.007654375648221,0.0116568139736425,1,1,0,0,1.5556503409999891,0.7619389120000051,2.317589252999994,19.68658117199999,0.0715183859999797,high_noise_failure,mc_high_noise_failure_chunk07.csv
